data_trimestre,fundo,mandato,tipo_gestao,segmento_atuacao,cnpj_fundo,Qdade_cotas_emitidas,nome_ativo,cnpj_ativo,quantidade_ativo,valor_ativo,size
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII CYRELA THERA COP,13.966.653/0001-71,66416.0,7767351.2,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII EDIFICIO GALERIA,15.333.306/0001-37,17228.0,823842.96,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII IMOB RIO BR CORP,03.683.056/0001-86,32639.0,5813005.9,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII KINEA RENDA IMOB,12.005.956/0001-65,104154.0,18258196.2,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII LOUVEIRA,17.143.998/0001-86,3204.0,3694212.0,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII RIONEGRO,15.006.286/0001-90,41222.0,3907845.6,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII SHOP PATIO HIGIE,03.507.519/0001-59,556.0,589360.0,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII SHOPPING JD SUL,14.879.856/0001-93,22081.0,1781936.7,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII THE ONE,12.948.291/0001-23,4645.0,5806250.0,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII TORRE NORTE,04.722.883/0001-02,6139.0,1123252.83,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII VBI 4440CI  ER,13.022.993/0001-44,43810.0,4621955.0,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FII VILA OLIMPIA COR,15.296.696/0001-12,54320.0,5080549.6,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,FUND CAMP F.LIMA,11.602.654/0001-01,2652.0,5940480.0,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,KINEA REND IMOB FII,16.706.958/0001-32,12000.0,1267920.0,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,SDI LOGIST RIO FII,16.671.412/0001-93,58632.0,6010366.32,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,VINC RENDA IMOB FII,17.554.274/0001-25,52845.0,5676609.9,5.005351277862423
2018/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,1689613.0,VINCI SHOPPING CENTERS FDO INVEST IMOB,17.554.274/0001-25,60214.0,85503.88,5.005351277862423
2017/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,820115.0,FII VBI FL 4440,13.022.993/0001-44,33221.0,3272268.5,5.002597181497869
2017/03,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,820115.0,TRX REALTY LOG REN 1,11.839.593/0001-09,35136.0,2283488.64,5.002597181497869
2016/12,BRADESCO CARTEIRA IMOBILIARIA ATIVA,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,20.216.935/0001-17,820115.0,FII CENESB,13.551.286/0001-45,371.0,35987.0,5.002597181497869
2021/06,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Renda,Ativa,Logistica,11.839.593/0001-09,15228960.0,PARQUE ANHANGUERA FDO. INVEST. IMOB.,12.978.943/0001-72,1150690.0,70192090.0,5.048236559198473
2021/06,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Renda,Ativa,Logistica,11.839.593/0001-09,15228960.0,MOGNO LOGISTICA FUNDO DE INVEST. IMOBILIARIO - FII,40.041.711/0001-29,64000.0,6400000.0,5.048236559198473
2020/09,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Renda,Ativa,Logistica,11.839.593/0001-09,6984501.0,RB CAPITAL LOGISTICO FII,35.652.227/0001-04,159977.0,19059659.78,5.022122600845937
2021/03,CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,Hibrido,Ativa,Hibrido,12.989.974/0001-29,4735662339.01,FII REGIAO DO PORTO,12.927.767/0001-40,100000.0,77746.36,20.0
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,BLUECAP RENDA LOGISTICA FII,35.652.060/0001-73,50801.0,4874355.95,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,BRESCO LOGISTICA FII,20.748.515/0001-81,43865.0,4397027.6,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,BTG PACTUAL CORPORATE OFFICE FUND FII,08.924.783/0001-01,95336.0,7722216.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,BTG PACTUAL LOGISTICA FII,11.839.593/0001-09,19064.0,2027265.76,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,CORE METROPOLIS FII,38.293.921/0001-62,29000.0,3190000.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,GUARDIAN LOGISTICA FII,37.295.919/0001-60,33791.0,3548055.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,HEDGE TOP FOFII 3 FII,18.307.582/0001-19,10.0,950.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,CSHG RENDA URBANA FII,29.641.226/0001-53,25445.0,2977065.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,HSI MALLS FII,32.892.018/0001-31,60188.0,5380807.2,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,JS REAL ESTATE MULTIGESTAO FII,13.371.132/0001-71,45405.0,4063747.5,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,KINEA RENDIMENTOS IMOBILIARIOS FII,16.706.958/0001-32,17030.0,1532700.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,LEGATUS SHOPPINGS FII,30.248.158/0001-46,52771.0,4762582.75,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,LOFT II FII,24.796.967/0001-90,23824.0,2596816.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,MAXI RENDA FII,97.521.225/0001-25,1569129.0,15926659.35,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,VBI PRIME PROPERTIES FII,35.652.102/0001-76,41793.0,3942751.62,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,RIO BRAVO RENDA EDUCACIONAL FII,13.873.457/0001-52,84182.0,11910911.18,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,RIO BRAVO RENDA VAREJO FII,15.576.907/0001-70,110170.0,12432684.5,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,RIO BRAVO CREDITO IMOBILIARIO II FII,15.769.670/0001-44,50972.0,617780.64,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,RIO BRAVO RENDA CORPORATIVA FII,03.683.056/0001-86,83558.0,11614562.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,BB RENDA DE PAPEIS IMOBILIARIOS FII,15.394.563/0001-89,7425.0,5234625.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,SDI RIO BRAVO RENDA LOGISTICA FII,16.671.412/0001-93,13628.0,1251731.8,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,VINCE FULLWOOD,36.200.654/0001-06,1000.0,100000.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,VINCI LOGISTICA FII,24.853.044/0001-22,42147.0,4595708.88,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,VINCI OFFICES FII,12.516.185/0001-70,82950.0,4933866.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,VINCI SHOPPING CENTERS FII,17.554.274/0001-25,17659.0,1889513.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,VINCI IMOVEIS URBANOS FII,36.445.587/0001-90,24000.0,2186400.0,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,FATOR VERITA FII,11.664.201/0001-00,68929.0,7554618.4,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,XP INDUSTRIAL FII,28.516.325/0001-40,11812.0,1188044.44,5.004990653532759
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,1575760.0,XP MALLS FII,28.757.546/0001-00,28919.0,2984440.8,5.004990653532759
2021/03,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,CSHG LOGISTICA FII,11.728.688/0001-47,8007.0,1449267.0,5.000498618589989
2020/09,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,HEDGE BRASIL SHOPPING FII,08.431.747/0001-06,19939.0,4212113.75,5.000498618589989
2020/09,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,KINEA RENDA IMOBILIARIA FII,12.005.956/0001-65,19634.0,3240199.02,5.000498618589989
2020/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,BB PROGRESSIVO II FII,14.410.722/0001-29,26000.0,4264000.0,5.000498618589989
2020/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,QUASAR AGRO FII,32.754.734/0001-52,18366.0,1598943.96,5.000498618589989
2020/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,LEGATUS SHOPPING FII,30.248.158/0001-46,52771.0,5277100.0,5.000498618589989
2020/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,TB OFFICE FII,17.365.105/0001-47,117072.0,11835979.2,5.000498618589989
2020/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,VINCI OFFICE FII,12.516.185/0001-70,82940.0,4477930.6,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,FII AGENCIAS CAIXA,15.576.907/0001-70,2866.0,3037960.0,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,FII RIO BRAVO RENDA CORPORATIVA,03.683.056/0001-86,36414.0,5462100.0,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,FII GENERAL SHOPPING ATIVO E RENDA,17.590.518/0001-25,39721.0,2740749.0,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,CSHG BRASIL SHOPPING  FII,08.431.747/0001-06,68193.0,13938649.2,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,FII CSHG REAL STATE,09.072.017/0001-29,56257.0,6795845.6,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO FII,97.521.225/0001-25,1681364.0,16309230.8,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,RIO BRAVO CREDITO IMOBILIARIO II  FII,01.576.967/0001-44,50972.0,3058320.0,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,BB RENDAS PAPEL,15.394.563/0001-89,7425.0,6957225.0,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,SANTANDER AGENCIAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,01.691.584/0001-14,128481.0,14905080.81,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,FII TB OFFICE,17.365.105/0001-47,208582.0,15622791.8,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,FATOR VERITA FUNDO DE INVESTIMENTO IMOBILIARIO,11.664.201/0001-00,72000.0,7689600.0,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,KINEA RENDIMENTOS IMOBILIARIOS - FII,16.706.958/0001-32,17030.0,1822210.0,5.000498618589989
2019/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,KINEA RENDA IMOBILIARIA - FII,12.005.956/0001-65,73136.0,10421148.64,5.000498618589989
2018/12,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,SANTANDER AGENCIAS FUNDO DE INVEST IMOB - FII,01.691.584/0001-14,88285.0,11362279.5,5.000498618589989
2018/12,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,KINEA RENDIMENTOS IMOB FUNDO DE INVEST IMOB - FII,16.706.958/0001-32,17030.0,1804839.4,5.000498618589989
2019/03,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,SANTANDER AGENCIAS FUNDO DE INVEST IMOB FII,01.691.584/0001-14,85032.0,10614544.56,5.000498618589989
2019/03,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,KINEA RENDIMENTOS IMOBILIARIOS FUNDO DE INV IMOB- FII,16.706.958/0001-32,17030.0,1789512.4,5.000498618589989
2018/09,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,SANTANDER AGENCIAS FII - FII,01.691.584/0001-14,128481.0,14042973.3,5.000498618589989
2018/09,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,KINEA RENDIMENTOS IMOBILIARIOS FII - FII,16.706.958/0001-32,17030.0,1803987.9,5.000498618589989
2017/12,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,KINEA RENDIMENTOS IMOB FDO INVESTIMENTO IMOBILIARIO - FII,16.706.958/0001-32,21634.0,2227436.64,5.000498618589989
2017/09,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,FII KINEA R,16.706.958/0001-32,21634.0,2323491.6,5.000498618589989
2017/09,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,FII KINEA,12.005.956/0001-65,45275.0,6759557.5,5.000498618589989
2018/03,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,BB RENDA DE PAPEIS,15.394.563/0001-89,7425.0,6912675.0,5.000498618589989
2017/03,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.098.794/0001-70,157576.0,XP RECEBIVEIS FII,13.811.400/0001-29,88000.0,8676800.0,5.000498618589989
2021/06,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.979.895/0001-13,18378741.0,AUTONOMY EDIFICIOS CORPORATIVOS - FII,35.765.826/0001-26,23381.0,1921216.77,5.058213350865896
2021/06,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.979.895/0001-13,18378741.0,BRIO CREDITO ESTRUTURADO - FII,39.332.032/0001-20,94.0,94000.0,5.058213350865896
2021/06,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.979.895/0001-13,18378741.0,BLUECAP RENDA LOGISTICA -FII,35.652.060/0001-73,72033.0,6911566.35,5.058213350865896
2021/06,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.979.895/0001-13,18378741.0,BLUEMACAW LOGISTICA FII,34.081.637/0001-71,89036.0,8896477.12,5.058213350865896
2021/06,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.979.895/0001-13,18378741.0,BLUEMACAW RENDA+ FOF FII,36.368.869/0001-30,7322.0,600404.0,5.058213350865896
2021/06,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.979.895/0001-13,18378741.0,FII BM BRASCAN LAJES CORPORATIVAS,14.376.247/0001-11,33440.0,2792908.8,5.058213350865896
2021/06,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.979.895/0001-13,18378741.0,FII BTG PACTUAL SHOPPINGS,33.046.142/0001-49,516.0,44892.0,5.058213350865896
2021/06,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.979.895/0001-13,18378741.0,BRIO REAL ESTATE III FII,34.895.752/0001-80,770.0,871616.9,5.058213350865896
2021/06,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.979.895/0001-13,18378741.0,CAIXA RIO BRAVO FUNDO DE FII II,31.887.401/0001-39,4013.0,290862.24,5.058213350865896
